ngram,count,frequency,percentage
UNN,1,0.0003780718336483932,0.03780718336483932
UOU,1,0.0003780718336483932,0.03780718336483932
UPS,1,0.0003780718336483932,0.03780718336483932
URA,1,0.0003780718336483932,0.03780718336483932
URI,1,0.0003780718336483932,0.03780718336483932
URN,1,0.0003780718336483932,0.03780718336483932
URT,1,0.0003780718336483932,0.03780718336483932
USA,1,0.0003780718336483932,0.03780718336483932
USU,1,0.0003780718336483932,0.03780718336483932
USW,1,0.0003780718336483932,0.03780718336483932
UTA,1,0.0003780718336483932,0.03780718336483932
UTC,1,0.0003780718336483932,0.03780718336483932
UTE,1,0.0003780718336483932,0.03780718336483932
UTO,1,0.0003780718336483932,0.03780718336483932
UTP,1,0.0003780718336483932,0.03780718336483932
UTR,1,0.0003780718336483932,0.03780718336483932
UTT,1,0.0003780718336483932,0.03780718336483932
VAB,1,0.0003780718336483932,0.03780718336483932
VEA,1,0.0003780718336483932,0.03780718336483932
VEN,1,0.0003780718336483932,0.03780718336483932
VET,1,0.0003780718336483932,0.03780718336483932
VFI,1,0.0003780718336483932,0.03780718336483932
VIE,1,0.0003780718336483932,0.03780718336483932
VIS,1,0.0003780718336483932,0.03780718336483932
VMO,1,0.0003780718336483932,0.03780718336483932
WAR,1,0.0003780718336483932,0.03780718336483932
WEA,1,0.0003780718336483932,0.03780718336483932
WES,1,0.0003780718336483932,0.03780718336483932
WHI,1,0.0003780718336483932,0.03780718336483932
WHY,1,0.0003780718336483932,0.03780718336483932
WMA,1,0.0003780718336483932,0.03780718336483932
WOF,1,0.0003780718336483932,0.03780718336483932
WOO,1,0.0003780718336483932,0.03780718336483932
WSI,1,0.0003780718336483932,0.03780718336483932
WTE,1,0.0003780718336483932,0.03780718336483932
XAM,1,0.0003780718336483932,0.03780718336483932
XCA,1,0.0003780718336483932,0.03780718336483932
XPO,1,0.0003780718336483932,0.03780718336483932
XSY,1,0.0003780718336483932,0.03780718336483932
XTA,1,0.0003780718336483932,0.03780718336483932
XTB,1,0.0003780718336483932,0.03780718336483932
XTL,1,0.0003780718336483932,0.03780718336483932
YAK,1,0.0003780718336483932,0.03780718336483932
YAR,1,0.0003780718336483932,0.03780718336483932
YCH,1,0.0003780718336483932,0.03780718336483932
YCS,1,0.0003780718336483932,0.03780718336483932
YEN,1,0.0003780718336483932,0.03780718336483932
YET,1,0.0003780718336483932,0.03780718336483932
YEV,1,0.0003780718336483932,0.03780718336483932
YFI,1,0.0003780718336483932,0.03780718336483932
YFO,1,0.0003780718336483932,0.03780718336483932
YMU,1,0.0003780718336483932,0.03780718336483932
YOU,1,0.0003780718336483932,0.03780718336483932
YPO,1,0.0003780718336483932,0.03780718336483932
YPY,1,0.0003780718336483932,0.03780718336483932
YSE,1,0.0003780718336483932,0.03780718336483932
YSY,1,0.0003780718336483932,0.03780718336483932
YTE,1,0.0003780718336483932,0.03780718336483932
YTW,1,0.0003780718336483932,0.03780718336483932
YWI,1,0.0003780718336483932,0.03780718336483932
YYE,1,0.0003780718336483932,0.03780718336483932
ZER,1,0.0003780718336483932,0.03780718336483932
ZTH,1,0.0003780718336483932,0.03780718336483932
